destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_enc,passanger_enc,weather_enc,time_enc,coupon_enc,expiration_enc,gender_enc,age_enc,maritalStatus_enc,education_enc,occupation_enc,income_enc,Bar_num,CoffeeHouse_num,CarryAway_num,RestaurantLessThan20_num,Restaurant20To50_num
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,never,1~3,4~8,missing,4~8,1,1,0,1,0,1,2,0,1,3,2,1,0,0,0,0,21,8,0,2,6,-1,6
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,never,1~3,4~8,missing,4~8,1,0,0,1,0,1,2,0,0,3,1,0,0,0,0,0,21,8,0,2,6,-1,6
Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,never,1~3,4~8,missing,4~8,1,1,1,0,1,1,2,0,1,3,3,0,0,0,0,0,21,8,0,2,6,-1,6
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,never,1~3,4~8,missing,4~8,1,1,0,1,0,1,2,0,2,3,2,0,0,0,0,0,21,8,0,2,6,-1,6
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,0,0,0,1,1,1,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,0,1,0,4,1,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,0,1,0,4,2,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,0,0,1,1,1,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,0,1,0,0,0,2,0,3,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,0,1,0,0,0,0,4,0,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,0,1,1,0,2,0,1,1,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,0,1,1,0,2,0,0,1,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,0,0,2,0,4,4,0,0,1,2,3,18,0,1,1,2,2,0
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,1,0,0,1,2,0,2,4,1,0,1,2,3,18,0,1,1,2,2,0
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,1,2,0,4,2,1,0,1,2,3,18,0,1,1,2,2,0
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,1,1,2,0,2,3,1,0,1,2,3,18,0,1,1,2,2,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,0,1,1,1,0,0,2,2,0,0,1,2,3,18,0,1,1,2,2,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,1,0,1,1,0,0,2,0,0,0,1,2,3,18,0,1,1,2,2,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,1,0,1,0,1,0,1,2,3,0,0,1,2,3,18,0,1,1,2,2,0
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,1,0,1,0,1,0,2,4,0,1,0,1,2,3,18,0,1,1,2,2,0
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,0,1,0,1,0,0,4,4,0,0,1,2,3,18,0,1,1,2,2,0
Work,Alone,Sunny,30,7AM,Bar,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,1,0,0,2,0,0,3,3,0,0,1,2,3,18,0,1,1,2,2,0
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,1,0,0,2,0,1,3,2,1,0,1,2,3,18,0,1,1,2,2,0
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,0,0,1,0,0,2,0,0,3,1,0,0,1,2,3,18,0,1,1,2,2,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,1,0,1,0,2,0,1,3,3,0,0,1,2,3,18,0,1,1,2,2,0
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,1,1,0,1,0,0,2,0,2,3,2,0,0,1,2,3,18,0,1,1,2,2,0
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,0,0,1,1,1,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,0,0,1,0,0,4,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,1,0,4,1,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,1,0,1,0,1,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,1,0,4,2,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,0,0,1,1,4,4,1,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,0,0,1,2,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,1,0,0,1,1,1,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,0,1,0,0,0,2,0,3,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,0,1,1,0,0,0,4,0,0,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,1,0,0,1,0,0,2,4,0,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,0,1,1,1,0,0,2,2,0,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,1,0,1,1,0,0,2,0,0,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Rainy,55,6PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,1,0,1,0,1,0,1,2,3,0,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,1,0,1,0,1,0,2,4,0,1,1,7,1,0,21,7,1,10,2,2,1
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,0,1,0,1,0,0,4,4,0,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Sunny,30,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,1,0,0,2,0,0,3,3,0,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,1,0,0,2,0,1,3,2,1,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,1,0,1,2,0,0,3,1,0,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,0,0,0,1,1,2,0,0,3,0,0,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Rainy,55,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,1,0,1,0,2,0,1,3,3,0,1,7,1,0,21,7,1,10,2,2,1
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,less1,gt8,1~3,1~3,less1,1,1,0,1,0,0,2,0,2,3,2,0,1,7,1,0,21,7,1,10,2,2,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,0,0,1,0,0,4,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,1,0,4,1,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,1,0,4,2,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,0,0,1,1,4,4,1,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,0,0,1,2,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,0,1,0,0,0,2,0,3,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,0,1,1,0,0,0,4,0,0,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,1,0,0,1,0,0,2,4,0,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,0,1,1,1,0,0,2,2,0,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,1,0,1,1,0,0,2,0,0,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,1,0,1,0,1,0,1,2,3,0,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,1,0,1,0,1,0,2,4,0,1,1,0,1,0,2,2,2,1,6,1,0
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,0,1,0,1,0,0,4,4,0,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Sunny,30,7AM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,1,0,1,2,0,0,3,3,0,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,1,0,0,2,0,1,3,2,1,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,1,0,1,2,0,0,3,1,0,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,0,0,0,1,1,2,0,0,3,0,0,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,1,0,1,1,2,0,1,3,3,0,1,0,1,0,2,2,2,1,6,1,0
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1~3,less1,4~8,less1,never,1,1,0,1,0,1,2,0,2,3,2,0,1,0,1,0,2,2,2,1,6,1,0
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,1,0,0,0,1,1,1,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,0,0,1,0,4,1,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,1,0,1,0,4,2,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,1,0,0,1,1,1,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,0,1,1,0,0,2,0,3,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,0,1,1,0,0,0,4,0,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,0,1,1,0,2,0,1,1,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,0,1,0,0,2,0,0,1,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,0,0,2,0,4,4,0,1,3,2,1,9,1,0,1,10,6,1
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,1,0,1,1,2,0,2,4,1,1,3,2,1,9,1,0,1,10,6,1
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,0,1,2,0,4,2,1,1,3,2,1,9,1,0,1,10,6,1
Home,Kid(s),Sunny,30,6PM,Bar,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,1,1,2,0,2,3,1,1,3,2,1,9,1,0,1,10,6,1
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,0,1,1,1,0,0,2,2,0,1,3,2,1,9,1,0,1,10,6,1
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,1,0,1,1,0,0,2,0,0,1,3,2,1,9,1,0,1,10,6,1
Home,Alone,Rainy,55,6PM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,1,0,1,0,1,0,1,2,3,0,1,3,2,1,9,1,0,1,10,6,1
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,1,0,1,0,1,0,2,4,0,1,1,3,2,1,9,1,0,1,10,6,1
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,0,1,0,1,0,0,4,4,0,1,3,2,1,9,1,0,1,10,6,1
Work,Alone,Sunny,30,7AM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,1,0,0,2,0,0,3,3,0,1,3,2,1,9,1,0,1,10,6,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,1,0,1,2,0,1,3,2,1,1,3,2,1,9,1,0,1,10,6,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,0,0,1,0,1,2,0,0,3,1,0,1,3,2,1,9,1,0,1,10,6,1
Work,Alone,Rainy,55,7AM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,1,0,1,0,2,0,1,3,3,0,1,3,2,1,9,1,0,1,10,6,1
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,never,less1,gt8,4~8,less1,1,1,0,1,0,1,2,0,2,3,2,0,1,3,2,1,9,1,0,1,10,6,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,0,0,1,1,1,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,4,1,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,1,0,4,2,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,0,1,1,1,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,0,0,0,1,0,0,0,2,0,3,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,0,0,4,0,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,2,0,1,1,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,0,0,0,1,1,0,2,0,0,1,0,0,2,2,1,9,6,2,2,6,6,1
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,0,2,0,4,4,0,0,2,2,1,9,6,2,2,6,6,1
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,1,0,1,1,2,0,2,4,1,0,2,2,1,9,6,2,2,6,6,1
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,1,1,2,0,4,2,1,0,2,2,1,9,6,2,2,6,6,1
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,1,1,0,0,1,0,1,2,0,2,3,1,0,2,2,1,9,6,2,2,6,6,1
